t,led,rgb
39.281994916666669,2,#000000
39.282024999999997,3,#000000
39.282055000000000,4,#e41b00
39.282085000000002,5,#000000
39.282114999999997,6,#000000
39.282145000000000,7,#db2400
39.282175083333335,8,#000000
39.282205083333331,9,#000000
39.282235083333333,10,#d22d00
39.282265083333336,11,#000000
39.282295083333331,12,#000000
39.332541999999997,0,#000000
39.332571999999999,1,#000000
39.332602000000001,2,#ed1200
39.332631999999997,3,#000000
39.332662083333332,4,#000000
39.332692083333335,5,#e41b00
39.332722083333330,6,#000000
39.332752083333332,7,#000000
39.332782083333335,8,#db2400
39.332812083333330,9,#000000
39.332842166666666,10,#000000
39.332872166666668,11,#d22d00
39.332902166666663,12,#000000
39.383137249999997,0,#ea1500
39.383167250000000,1,#000000
39.383197333333335,2,#000000
39.383227333333330,3,#e11e00
39.383257333333333,4,#000000
39.383287333333335,5,#000000
39.383317333333331,6,#d82700
39.383347416666666,7,#000000
39.383377416666669,8,#000000
39.383407416666664,9,#cf3000
39.383437416666666,10,#000000
39.383467416666669,11,#000000
39.383497499999997,12,#c63900
39.433735333333331,0,#000000
39.433765333333334,1,#ea1500
39.433795333333336,2,#000000
39.433825416666664,3,#000000
39.433855416666667,4,#e11e00
39.433885416666669,5,#000000
39.433915416666665,6,#000000
39.433945416666667,7,#d82700
39.433975500000003,8,#000000
39.434005499999998,9,#000000
39.434035500000000,10,#cf3000
39.434065500000003,11,#000000
39.434095499999998,12,#000000
39.484338083333334,0,#000000
39.484368083333337,1,#000000
39.484398083333332,2,#ea1500
39.484428166666667,3,#000000
39.484458166666670,4,#000000
39.484488166666665,5,#e11e00
39.484518166666668,6,#000000
39.484548166666670,7,#000000
39.484578166666665,8,#d82700
39.484608250000001,9,#000000
39.484638250000003,10,#000000
39.484668249999999,11,#cf3000
39.484698250000001,12,#000000
39.534936999999999,0,#e71800
39.534967000000002,1,#000000
39.534996999999997,2,#000000
39.535027083333333,3,#de2100
39.535057083333335,4,#000000
39.535087083333330,5,#000000
39.535117083333333,6,#d52a00
39.535147083333335,7,#000000
39.535177166666664,8,#000000
39.535207166666666,9,#cc3300
39.535237166666668,10,#000000
39.535267166666664,11,#000000
39.535297166666666,12,#c33c00
39.585536750000003,0,#000000
39.585566749999998,1,#e71800
39.585596750000001,2,#000000
39.585626833333336,3,#000000
39.585656833333331,4,#de2100
39.585686833333334,5,#000000
39.585716833333336,6,#000000
39.585746833333332,7,#d52a00
39.585776916666667,8,#000000
39.585806916666670,9,#000000
39.585836916666665,10,#cc3300
39.585866916666667,11,#000000
39.585896916666670,12,#000000
39.636139833333331,0,#000000
39.636169833333334,1,#000000
39.636199833333336,2,#e71800
39.636229833333331,3,#000000
39.636259833333334,4,#000000
39.636289916666669,5,#de2100
39.636319916666665,6,#000000
39.636349916666667,7,#000000
39.636379916666669,8,#d52a00
39.636409916666665,9,#000000
39.636440000000000,10,#000000
39.636470000000003,11,#cc3300
39.636499999999998,12,#000000
39.686738499999997,0,#e41b00
39.686768499999999,1,#000000
39.686798500000002,2,#000000
39.686828499999997,3,#db2400
39.686858583333333,4,#000000
39.686888583333335,5,#000000
39.686918583333330,6,#d22d00
39.686948583333333,7,#000000
39.686978583333335,8,#000000
39.687008666666664,9,#c93600
39.687038666666666,10,#000000
39.687068666666669,11,#000000
39.687098666666664,12,#c03f00
39.737347999999997,0,#000000
39.737378000000000,1,#e41b00
39.737408000000002,2,#000000
39.737437999999997,3,#000000
39.737468083333333,4,#db2400
39.737498083333335,5,#000000
39.737528083333331,6,#000000
39.737558083333333,7,#d22d00
39.737588083333335,8,#000000
39.737618166666664,9,#000000
39.737648166666666,10,#c93600
39.737678166666669,11,#000000
39.737708166666664,12,#000000
39.787943083333332,0,#000000
39.787973083333334,1,#000000
39.788003166666670,2,#e41b00
39.788033166666665,3,#000000
39.788063166666667,4,#000000
39.788093166666670,5,#db2400
39.788123166666665,6,#000000
39.788153250000001,7,#000000
39.788183250000003,8,#d22d00
39.788213249999998,9,#000000
39.788243250000001,10,#000000
39.788273250000003,11,#c93600
39.788303333333332,12,#000000
39.838538749999998,0,#e11e00
39.838568750000000,1,#000000
39.838598750000003,2,#000000
39.838628749999998,3,#d82700
39.838658750000000,4,#000000
39.838688750000003,5,#000000
39.838718833333331,6,#cf3000
39.838748833333334,7,#000000
39.838778833333336,8,#000000
39.838808833333331,9,#c63900
39.838838833333334,10,#000000
39.838868916666669,11,#000000
39.838898916666665,12,#bd4200
39.889144166666668,0,#000000
39.889174250000003,1,#e11e00
39.889204249999999,2,#000000
39.889234250000001,3,#000000
39.889264249999997,4,#d82700
39.889294249999999,5,#000000
39.889324333333334,6,#000000
39.889354333333330,7,#cf3000
39.889384333333332,8,#000000
39.889414333333335,9,#000000
39.889444333333330,10,#c63900
39.889474416666665,11,#000000
39.889504416666668,12,#000000
39.939740666666665,0,#000000
39.939770666666668,1,#000000
39.939800666666663,2,#e11e00
39.939830666666666,3,#000000
39.939860666666668,4,#000000
39.939890750000004,5,#d82700
39.939920749999999,6,#000000
39.939950750000001,7,#000000
39.939980749999997,8,#cf3000
39.940010749999999,9,#000000
39.940040833333335,10,#000000
39.940070833333330,11,#c63900
39.940100833333332,12,#000000
39.990354166666670,0,#de2100
39.990384166666665,1,#000000
39.990414166666667,2,#000000
39.990444166666670,3,#d52a00
39.990474166666665,4,#000000
39.990504250000001,5,#000000
39.990534250000003,6,#cc3300
39.990564249999998,7,#000000
39.990594250000001,8,#000000
39.990624250000003,9,#c33c00
39.990654333333332,10,#000000
39.990684333333334,11,#000000
39.990714333333337,12,#ba4500
40.040952833333336,0,#000000
40.040982833333331,1,#de2100
40.041012833333333,2,#000000
40.041042833333336,3,#000000
40.041072916666664,4,#d52a00
40.041102916666667,5,#000000
40.041132916666669,6,#000000
40.041162916666664,7,#cc3300
40.041192916666667,8,#000000
40.041223000000002,9,#000000
40.041252999999998,10,#c33c00
40.041283000000000,11,#000000
40.041313000000002,12,#000000
40.091549000000001,0,#000000
40.091579000000003,1,#000000
40.091608999999998,2,#de2100
40.091639083333334,3,#000000
40.091669083333336,4,#000000
40.091699083333332,5,#d52a00
40.091729083333334,6,#000000
40.091759083333336,7,#000000
40.091789166666665,8,#cc3300
40.091819166666667,9,#000000
40.091849166666670,10,#000000
40.091879166666665,11,#c33c00
40.091909166666667,12,#000000
40.142154333333330,0,#db2400
40.142184333333333,1,#000000
40.142214333333335,2,#000000
40.142244333333331,3,#d22d00
40.142274333333333,4,#000000
40.142304416666668,5,#000000
40.142334416666664,6,#c93600
40.142364416666666,7,#000000
40.142394416666669,8,#000000
40.142424416666664,9,#c03f00
40.142454499999999,10,#000000
40.142484500000002,11,#000000
40.142514499999997,12,#b74800
40.192749249999999,0,#000000
40.192779333333334,1,#db2400
40.192809333333336,2,#000000
40.192839333333332,3,#000000
40.192869333333334,4,#d22d00
40.192899333333337,5,#000000
40.192929416666665,6,#000000
40.192959416666667,7,#c93600
40.192989416666670,8,#000000
40.193019416666665,9,#000000
40.193049416666668,10,#c03f00
40.193079500000003,11,#000000
40.193109499999998,12,#000000
40.243356333333331,0,#000000
40.243386333333333,1,#000000
40.243416416666669,2,#db2400
40.243446416666664,3,#000000
40.243476416666667,4,#000000
40.243506416666669,5,#d22d00
40.243536416666664,6,#000000
40.243566500000000,7,#000000
40.243596500000002,8,#c93600
40.243626499999998,9,#000000
40.243656500000000,10,#000000
40.243686500000003,11,#c03f00
40.243716583333331,12,#000000
40.293951666666665,0,#d82700
40.293981666666667,1,#000000
40.294011666666670,2,#000000
40.294041666666665,3,#cf3000
40.294071750000001,4,#000000
40.294101750000003,5,#000000
40.294131749999998,6,#c63900
40.294161750000001,7,#000000
40.294191750000003,8,#000000
40.294221833333332,9,#bd4200
40.294251833333334,10,#000000
40.294281833333336,11,#000000
40.294311833333332,12,#b44b00
40.344549749999999,0,#000000
40.344579750000001,1,#d82700
40.344609833333337,2,#000000
40.344639833333332,3,#000000
40.344669833333334,4,#cf3000
40.344699833333337,5,#000000
40.344729833333332,6,#000000
40.344759916666668,7,#c63900
40.344789916666670,8,#000000
40.344819916666665,9,#000000
40.344849916666668,10,#bd4200
40.344879916666663,11,#000000
40.344909999999999,12,#000000
40.395152250000002,0,#000000
40.395182249999998,1,#000000
40.395212333333333,2,#d82700
40.395242333333336,3,#000000
40.395272333333331,4,#000000
40.395302333333333,5,#cf3000
40.395332333333336,6,#000000
40.395362416666664,7,#000000
40.395392416666667,8,#c63900
40.395422416666669,9,#000000
40.395452416666664,10,#000000
40.395482416666667,11,#bd4200
40.395512500000002,12,#000000
40.445751416666667,0,#d52a00
40.445781416666669,1,#000000
40.445811499999998,2,#000000
40.445841500000000,3,#cc3300
40.445871500000003,4,#000000
40.445901499999998,5,#000000
40.445931500000000,6,#c33c00
40.445961583333336,7,#000000
40.445991583333331,8,#000000
40.446021583333334,9,#ba4500
40.446051583333336,10,#000000
40.446081583333331,11,#000000
40.446111666666667,12,#b14e00
40.496351083333330,0,#000000
40.496381083333333,1,#d52a00
40.496411083333335,2,#000000
40.496441083333330,3,#000000
40.496471083333333,4,#cc3300
40.496501166666668,5,#000000
40.496531166666664,6,#000000
40.496561166666666,7,#c33c00
40.496591166666668,8,#000000
40.496621166666664,9,#000000
40.496651249999999,10,#ba4500
40.496681250000002,11,#000000
40.496711249999997,12,#000000
40.546954083333333,0,#000000
40.546984166666668,1,#000000
40.547014166666663,2,#d52a00
40.547044166666666,3,#000000
40.547074166666668,4,#000000
40.547104166666664,5,#cc3300
40.547134249999999,6,#000000
40.547164250000002,7,#000000
40.547194249999997,8,#c33c00
40.547224249999999,9,#000000
40.547254250000002,10,#000000
40.547284333333330,11,#ba4500
40.547314333333333,12,#000000
40.597554333333335,0,#d22d00
40.597584333333330,1,#000000
40.597614416666666,2,#000000
40.597644416666668,3,#c93600
40.597674416666663,4,#000000
40.597704416666666,5,#000000
40.597734416666668,6,#c03f00
40.597764499999997,7,#000000
40.597794499999999,8,#000000
40.597824500000002,9,#b74800
40.597854499999997,10,#000000
40.597884499999999,11,#000000
40.597914583333335,12,#ae5100
40.648167583333333,0,#000000
40.648197666666668,1,#d22d00
40.648227666666664,2,#000000
40.648257666666666,3,#000000
40.648287666666668,4,#c93600
40.648317666666664,5,#000000
40.648347666666666,6,#000000
40.648377750000002,7,#c03f00
40.648407749999997,8,#000000
40.648437749999999,9,#000000
40.648467750000002,10,#b74800
40.648497749999997,11,#000000
40.648527833333333,12,#000000
40.698762750000000,0,#000000
40.698792833333336,1,#000000
40.698822833333331,2,#d22d00
40.698852833333333,3,#000000
40.698882833333336,4,#000000
40.698912833333331,5,#c93600
40.698942916666667,6,#000000
40.698972916666669,7,#000000
40.699002916666664,8,#c03f00
40.699032916666667,9,#000000
40.699062916666669,10,#000000
40.699092999999998,11,#b74800
40.699123000000000,12,#000000
40.749362416666663,0,#cf3000
40.749392416666666,1,#000000
40.749422416666668,2,#000000
40.749452416666664,3,#c63900
40.749482499999999,4,#000000
40.749512500000002,5,#000000
40.749542499999997,6,#bd4200
40.749572499999999,7,#000000
40.749602500000002,8,#000000
40.749632583333330,9,#b44b00
40.749662583333333,10,#000000
40.749692583333335,11,#000000
40.749722583333330,12,#ab5400
40.799963916666670,0,#000000
40.799993916666665,1,#cf3000
40.800023916666667,2,#000000
40.800053916666670,3,#000000
40.800083999999998,4,#c63900
40.800114000000001,5,#000000
40.800144000000003,6,#000000
40.800173999999998,7,#bd4200
40.800204000000001,8,#000000
40.800234083333336,9,#000000
40.800264083333332,10,#b44b00
40.800294083333334,11,#000000
40.800324083333336,12,#000000
40.850555833333331,0,#000000
40.850585833333334,1,#000000
40.850615833333336,2,#cf3000
40.850645916666664,3,#000000
40.850675916666667,4,#000000
40.850705916666669,5,#c63900
40.850735916666665,6,#000000
40.850765916666667,7,#000000
40.850795916666669,8,#bd4200
40.850825999999998,9,#000000
40.850856000000000,10,#000000
40.850886000000003,11,#b44b00
40.850915999999998,12,#000000
40.901166166666670,0,#cc3300
40.901196166666665,1,#000000
40.901226166666667,2,#000000
40.901256166666670,3,#c33c00
40.901286166666665,4,#000000
40.901316250000001,5,#000000
40.901346250000003,6,#ba4500
40.901376249999998,7,#000000
40.901406250000001,8,#000000
40.901436250000003,9,#b14e00
40.901466333333332,10,#000000
40.901496333333334,11,#000000
40.901526333333337,12,#a85700
40.951764833333336,0,#000000
40.951794833333331,1,#cc3300
40.951824833333333,2,#000000
40.951854833333336,3,#000000
40.951884916666664,4,#c33c00
40.951914916666666,5,#000000
40.951944916666669,6,#000000
40.951974916666664,7,#ba4500
40.952004916666667,8,#000000
40.952035000000002,9,#000000
40.952064999999997,10,#b14e00
40.952095000000000,11,#000000
40.952125000000002,12,#000000
41.002360583333335,0,#000000
41.002390666666663,1,#000000
41.002420666666666,2,#cc3300
41.002450666666668,3,#000000
41.002480666666663,4,#000000
41.002510666666666,5,#c33c00
41.002540750000001,6,#000000
41.002570749999997,7,#000000
41.002600749999999,8,#ba4500
41.002630750000002,9,#000000
41.002660749999997,10,#000000
41.002690833333332,11,#b14e00
41.002720833333335,12,#000000
41.052966083333331,0,#c93600
41.052996083333333,1,#000000
41.053026166666669,2,#000000
41.053056166666664,3,#c03f00
41.053086166666667,4,#000000
41.053116166666669,5,#000000
41.053146166666664,6,#b74800
41.053176250000000,7,#000000
41.053206250000002,8,#000000
41.053236249999998,9,#ae5100
41.053266250000000,10,#000000
41.053296250000002,11,#000000
41.053326333333331,12,#a55a00
41.103564833333330,0,#000000
41.103594833333332,1,#c93600
41.103624833333335,2,#000000
41.103654833333330,3,#000000
41.103684833333332,4,#c03f00
41.103714833333335,5,#000000
41.103744916666663,6,#000000
41.103774916666666,7,#b74800
41.103804916666668,8,#000000
41.103834916666663,9,#000000
41.103864916666666,10,#ae5100
41.103895000000001,11,#000000
41.103924999999997,12,#000000
41.154171166666664,0,#000000
41.154201166666667,1,#000000
41.154231166666669,2,#c93600
41.154261249999998,3,#000000
41.154291250000000,4,#000000
41.154321250000002,5,#c03f00
41.154351249999998,6,#000000
41.154381250000000,7,#000000
41.154411333333336,8,#b74800
41.154441333333331,9,#000000
41.154471333333333,10,#000000
41.154501333333336,11,#ae5100
41.154531333333331,12,#000000
41.204769666666664,0,#c63900
41.204799666666666,1,#000000
41.204829666666669,2,#000000
41.204859666666664,3,#bd4200
41.204889750000000,4,#000000
41.204919750000002,5,#000000
41.204949749999997,6,#b44b00
41.204979750000000,7,#000000
41.205009750000002,8,#000000
41.205039833333331,9,#ab5400
41.205069833333333,10,#000000
41.205099833333335,11,#000000
41.205129833333331,12,#a25d00
41.255367749999998,0,#000000
41.255397750000000,1,#c63900
41.255427750000003,2,#000000
41.255457749999998,3,#000000
41.255487750000000,4,#bd4200
41.255517750000003,5,#000000
41.255547833333331,6,#000000
41.255577833333334,7,#b44b00
41.255607833333336,8,#000000
41.255637833333331,9,#000000
41.255667833333334,10,#ab5400
41.255697916666669,11,#000000
41.255727916666665,12,#000000
41.305969916666669,0,#000000
41.305999999999997,1,#000000
41.306030000000000,2,#c63900
41.306060000000002,3,#000000
41.306089999999998,4,#000000
41.306120000000000,5,#bd4200
41.306150083333335,6,#000000
41.306180083333331,7,#000000
41.306210083333333,8,#b44b00
41.306240083333336,9,#000000
41.306270083333331,10,#000000
41.306300166666666,11,#ab5400
41.306330166666669,12,#000000
41.356568500000002,0,#c33c00
41.356598499999997,1,#000000
41.356628499999999,2,#000000
41.356658583333335,3,#ba4500
41.356688583333330,4,#000000
41.356718583333333,5,#000000
41.356748583333335,6,#b14e00
41.356778583333330,7,#000000
41.356808666666666,8,#000000
41.356838666666668,9,#a85700
41.356868666666664,10,#000000
41.356898666666666,11,#000000
41.356928666666668,12,#9f6000
41.407168083333332,0,#000000
41.407198166666667,1,#c33c00
41.407228166666670,2,#000000
41.407258166666665,3,#000000
41.407288166666667,4,#ba4500
41.407318166666670,5,#000000
41.407348249999998,6,#000000
41.407378250000001,7,#b14e00
41.407408250000003,8,#000000
41.407438249999998,9,#000000
41.407468250000001,10,#a85700
41.407498333333336,11,#000000
41.407528333333332,12,#000000
41.457766833333331,0,#000000
41.457796833333333,1,#000000
41.457826833333336,2,#c33c00
41.457856833333331,3,#000000
41.457886833333333,4,#000000
41.457916916666669,5,#ba4500
41.457946916666664,6,#000000
41.457976916666667,7,#000000
41.458006916666669,8,#b14e00
41.458036916666664,9,#000000
41.458067000000000,10,#000000
41.458097000000002,11,#a85700
41.458126999999998,12,#000000
41.508366083333335,0,#c03f00
41.508396083333331,1,#000000
41.508426166666666,2,#000000
41.508456166666669,3,#b74800
41.508486166666664,4,#000000
41.508516166666666,5,#000000
41.508546166666669,6,#ae5100
41.508576249999997,7,#000000
41.508606250000000,8,#000000
41.508636250000002,9,#a55a00
41.508666249999997,10,#000000
41.508696250000000,11,#000000
41.508726333333335,12,#9c6300
41.558975333333336,0,#000000
41.559005333333332,1,#c03f00
41.559035333333334,2,#000000
41.559065333333336,3,#000000
41.559095333333332,4,#b74800
41.559125333333334,5,#000000
41.559155416666670,6,#000000
41.559185416666665,7,#ae5100
41.559215416666667,8,#000000
41.559245416666670,9,#000000
41.559275416666665,10,#a55a00
41.559305500000001,11,#000000
41.559335500000003,12,#000000
41.609571083333336,0,#000000
41.609601083333331,1,#000000
41.609631166666667,2,#c03f00
41.609661166666669,3,#000000
41.609691166666664,4,#000000
41.609721166666667,5,#b74800
41.609751166666669,6,#000000
41.609781249999997,7,#000000
41.609811250000000,8,#ae5100
41.609841250000002,9,#000000
41.609871249999998,10,#000000
41.609901250000000,11,#a55a00
41.609931333333336,12,#000000
41.660170166666667,0,#bd4200
41.660200250000003,1,#000000
41.660230249999998,2,#000000
41.660260250000000,3,#b44b00
41.660290250000003,4,#000000
41.660320249999998,5,#000000
41.660350333333334,6,#ab5400
41.660380333333336,7,#000000
41.660410333333331,8,#000000
41.660440333333334,9,#a25d00
41.660470333333336,10,#000000
41.660500416666665,11,#000000
41.660530416666667,12,#996600
41.710774999999998,0,#000000
41.710805000000001,1,#bd4200
41.710835083333336,2,#000000
41.710865083333331,3,#000000
41.710895083333334,4,#b44b00
41.710925083333336,5,#000000
41.710955083333332,6,#000000
41.710985166666667,7,#ab5400
41.711015166666670,8,#000000
41.711045166666665,9,#000000
41.711075166666667,10,#a25d00
41.711105166666670,11,#000000
41.711135249999998,12,#000000
41.761370833333331,0,#000000
41.761400833333333,1,#000000
41.761430833333335,2,#bd4200
41.761460833333331,3,#000000
41.761490916666666,4,#000000
41.761520916666669,5,#b44b00
41.761550916666664,6,#000000
41.761580916666666,7,#000000
41.761610916666669,8,#ab5400
41.761640999999997,9,#000000
41.761671000000000,10,#000000
41.761701000000002,11,#a25d00
41.761730999999997,12,#000000
41.811980416666664,0,#ba4500
41.812010416666666,1,#000000
41.812040500000002,2,#000000
41.812070499999997,3,#b14e00
41.812100500000000,4,#000000
41.812130500000002,5,#000000
41.812160499999997,6,#a85700
41.812190583333333,7,#000000
41.812220583333335,8,#000000
41.812250583333331,9,#9f6000
41.812280583333333,10,#000000
41.812310583333336,11,#000000
41.812340666666664,12,#966900
41.862578999999997,0,#000000
41.862608999999999,1,#ba4500
41.862639000000001,2,#000000
41.862669083333330,3,#000000
41.862699083333332,4,#b14e00
41.862729083333335,5,#000000
41.862759083333330,6,#000000
41.862789083333332,7,#a85700
41.862819166666668,8,#000000
41.862849166666663,9,#000000
41.862879166666666,10,#9f6000
41.862909166666668,11,#000000
41.862939166666663,12,#000000
41.913175083333336,0,#000000
41.913205166666664,1,#000000
41.913235166666666,2,#ba4500
41.913265166666669,3,#000000
41.913295166666664,4,#000000
41.913325166666667,5,#b14e00
41.913355250000002,6,#000000
41.913385249999997,7,#000000
41.913415250000000,8,#a85700
41.913445250000002,9,#000000
41.913475249999998,10,#000000
41.913505333333333,11,#9f6000
41.913535333333336,12,#000000
41.963780416666665,0,#b74800
41.963810416666668,1,#000000
41.963840416666663,2,#000000
41.963870499999999,3,#ae5100
41.963900500000001,4,#000000
41.963930499999996,5,#000000
41.963960499999999,6,#a55a00
41.963990500000001,7,#000000
41.964020583333337,8,#000000
41.964050583333332,9,#9c6300
41.964080583333335,10,#000000
41.964110583333330,11,#000000
41.964140583333332,12,#936c00
42.014379166666664,0,#000000
42.014409166666667,1,#b74800
42.014439166666669,2,#000000
42.014469249999998,3,#000000
42.014499250000000,4,#ae5100
42.014529250000002,5,#000000
42.014559249999998,6,#000000
42.014589250000000,7,#a55a00
42.014619250000003,8,#000000
42.014649333333331,9,#000000
42.014679333333333,10,#9c6300
42.014709333333336,11,#000000
42.014739333333331,12,#000000
42.064985499999999,0,#000000
42.065015500000001,1,#000000
42.065045499999997,2,#b74800
42.065075499999999,3,#000000
42.065105500000001,4,#000000
42.065135583333330,5,#ae5100
42.065165583333332,6,#000000
42.065195583333335,7,#000000
42.065225583333330,8,#a55a00
42.065255583333332,9,#000000
42.065285666666668,10,#000000
42.065315666666663,11,#9c6300
42.065345666666666,12,#000000
42.115580749999999,0,#b44b00
42.115610750000002,1,#000000
42.115640833333330,2,#000000
42.115670833333333,3,#ab5400
42.115700833333335,4,#000000
42.115730833333330,5,#000000
42.115760833333333,6,#a25d00
42.115790916666668,7,#000000
42.115820916666664,8,#000000
42.115850916666666,9,#996600
42.115880916666669,10,#000000
42.115910916666664,11,#000000
42.115940999999999,12,#906f00
42.166175416666668,0,#000000
42.166205499999997,1,#b44b00
42.166235499999999,2,#000000
42.166265500000002,3,#000000
42.166295499999997,4,#ab5400
42.166325499999999,5,#000000
42.166355583333335,6,#000000
42.166385583333330,7,#a25d00
42.166415583333333,8,#000000
42.166445583333335,9,#000000
42.166475583333330,10,#996600
42.166505583333333,11,#000000
42.166535666666668,12,#000000
42.216778499999997,0,#000000
42.216808499999999,1,#000000
42.216838500000001,2,#b44b00
42.216868583333330,3,#000000
42.216898583333332,4,#000000
42.216928583333335,5,#ab5400
42.216958583333330,6,#000000
42.216988583333332,7,#000000
42.217018666666668,8,#a25d00
42.217048666666663,9,#000000
42.217078666666666,10,#000000
42.217108666666668,11,#996600
42.217138666666663,12,#000000
42.267377416666669,0,#b14e00
42.267407416666664,1,#000000
42.267437500000000,2,#000000
42.267467500000002,3,#a85700
42.267497499999998,4,#000000
42.267527500000000,5,#000000
42.267557500000002,6,#9f6000
42.267587499999998,7,#000000
42.267617583333333,8,#000000
42.267647583333336,9,#966900
42.267677583333331,10,#000000
42.267707583333333,11,#000000
42.267737583333336,12,#8d7200
42.317973166666668,0,#000000
42.318003166666664,1,#b14e00
42.318033166666666,2,#000000
42.318063250000002,3,#000000
42.318093249999997,4,#a85700
42.318123249999999,5,#000000
42.318153250000002,6,#000000
42.318183249999997,7,#9f6000
42.318213333333333,8,#000000
42.318243333333335,9,#000000
42.318273333333330,10,#966900
42.318303333333333,11,#000000
42.318333333333335,12,#000000
42.368576249999997,0,#000000
42.368606249999999,1,#000000
42.368636250000002,2,#b14e00
42.368666249999997,3,#000000
42.368696333333332,4,#000000
42.368726333333335,5,#a85700
42.368756333333330,6,#000000
42.368786333333333,7,#000000
42.368816333333335,8,#9f6000
42.368846416666663,9,#000000
42.368876416666666,10,#000000
42.368906416666668,11,#966900
42.368936416666664,12,#000000
42.419175083333336,0,#ae5100
42.419205083333331,1,#000000
42.419235083333334,2,#000000
42.419265166666669,3,#a55a00
42.419295166666664,4,#000000
42.419325166666667,5,#000000
42.419355166666669,6,#9c6300
42.419385166666665,7,#000000
42.419415250000000,8,#000000
42.419445250000003,9,#936c00
42.419475249999998,10,#000000
42.419505250000000,11,#000000
42.419535250000003,12,#8a7500
42.469788250000001,0,#000000
42.469818333333336,1,#ae5100
42.469848333333331,2,#000000
42.469878333333334,3,#000000
42.469908333333336,4,#a55a00
42.469938333333332,5,#000000
42.469968416666667,6,#000000
42.469998416666670,7,#9c6300
42.470028416666665,8,#000000
42.470058416666667,9,#000000
42.470088416666670,10,#936c00
42.470118416666665,11,#000000
42.470148500000001,12,#000000
42.520383833333334,0,#000000
42.520413833333336,1,#000000
42.520443833333331,2,#ae5100
42.520473916666667,3,#000000
42.520503916666669,4,#000000
42.520533916666665,5,#a55a00
42.520563916666667,6,#000000
42.520593916666670,7,#000000
42.520623999999998,8,#9c6300
42.520654000000000,9,#000000
42.520684000000003,10,#000000
42.520713999999998,11,#936c00
42.520744000000001,12,#000000
42.570983416666664,0,#ab5400
42.571013499999999,1,#000000
42.571043500000002,2,#000000
42.571073499999997,3,#a25d00
42.571103500000000,4,#000000
42.571133500000002,5,#000000
42.571163499999997,6,#996600
42.571193583333333,7,#000000
42.571223583333335,8,#000000
42.571253583333331,9,#906f00
42.571283583333333,10,#000000
42.571313583333335,11,#000000
42.571343666666664,12,#877800
42.621584666666664,0,#000000
42.621614666666666,1,#ab5400
42.621644666666668,2,#000000
42.621674666666664,3,#000000
42.621704666666666,4,#a25d00
42.621734750000002,5,#000000
42.621764749999997,6,#000000
42.621794749999999,7,#996600
42.621824750000002,8,#000000
42.621854749999997,9,#000000
42.621884750000000,10,#906f00
42.621914833333335,11,#000000
42.621944833333330,12,#000000
42.672179999999997,0,#000000
42.672210000000000,1,#000000
42.672240000000002,2,#ab5400
42.672270083333331,3,#000000
42.672300083333333,4,#000000
42.672330083333335,5,#a25d00
42.672360083333331,6,#000000
42.672390083333333,7,#000000
42.672420166666669,8,#996600
42.672450166666664,9,#000000
42.672480166666666,10,#000000
42.672510166666669,11,#906f00
42.672540166666664,12,#000000
42.722789833333330,0,#a85700
42.722819833333332,1,#000000
42.722849833333335,2,#000000
42.722879833333330,3,#9f6000
42.722909833333333,4,#000000
42.722939916666668,5,#000000
42.722969916666663,6,#966900
42.722999916666666,7,#000000
42.723029916666668,8,#000000
42.723059916666664,9,#8d7200
42.723089999999999,10,#000000
42.723120000000002,11,#000000
42.723149999999997,12,#847b00
42.773388166666663,0,#000000
42.773418166666666,1,#a85700
42.773448166666668,2,#000000
42.773478249999997,3,#000000
42.773508249999999,4,#9f6000
42.773538250000001,5,#000000
42.773568249999997,6,#000000
42.773598249999999,7,#966900
42.773628333333335,8,#000000
42.773658333333330,9,#000000
42.773688333333332,10,#8d7200
42.773718333333335,11,#000000
42.773748333333330,12,#000000
42.823984000000003,0,#000000
42.824014083333331,1,#000000
42.824044083333334,2,#a85700
42.824074083333336,3,#000000
42.824104083333332,4,#000000
42.824134083333334,5,#9f6000
42.824164166666669,6,#000000
42.824194166666665,7,#000000
42.824224166666667,8,#966900
42.824254166666670,9,#000000
42.824284166666665,10,#000000
42.824314250000000,11,#8d7200
42.824344250000003,12,#000000
42.874589416666666,0,#a55a00
42.874619416666668,1,#000000
42.874649416666664,2,#000000
42.874679416666666,3,#9c6300
42.874709500000002,4,#000000
42.874739499999997,5,#000000
42.874769499999999,6,#936c00
42.874799500000002,7,#000000
42.874829499999997,8,#000000
42.874859583333333,9,#8a7500
42.874889583333335,10,#000000
42.874919583333330,11,#000000
42.874949583333333,12,#817e00
42.925184416666667,0,#000000
42.925214416666670,1,#a55a00
42.925244416666665,2,#000000
42.925274416666667,3,#000000
42.925304416666670,4,#9c6300
42.925334499999998,5,#000000
42.925364500000001,6,#000000
42.925394500000003,7,#936c00
42.925424499999998,8,#000000
42.925454500000001,9,#000000
42.925484583333336,10,#8a7500
42.925514583333332,11,#000000
42.925544583333334,12,#000000
42.975784166666664,0,#000000
42.975814249999999,1,#000000
42.975844250000002,2,#a55a00
42.975874249999997,3,#000000
42.975904249999999,4,#000000
42.975934250000002,5,#9c6300
42.975964333333330,6,#000000
42.975994333333333,7,#000000
42.976024333333335,8,#936c00
42.976054333333330,9,#000000
42.976084333333333,10,#000000
42.976114416666668,11,#8a7500
42.976144416666664,12,#000000
43.026389333333334,0,#a25d00
43.026419416666670,1,#000000
